
 100 	 1.1455e-05
 500 	 2.9613e-05
 1000 	 5.2243e-05
 5000 	 0.000231321
 10000 	 0.000462641
 50000 	 0.002462392
 100000 	 0.004711622
 500000 	 0.027126261
 1000000 	 0.052647803
